pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:0038034	0.275539867109635	0.5751756421087479	-0.31603859683335805	-1.16585485805928	2653	19	CASP2|ERBB3|BAK1|BAX|MCL1|BCL2A1
EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:0097192	0.275539867109635	0.5751756421087479	-0.31603859683335805	-1.16585485805928	2653	19	CASP2|ERBB3|BAK1|BAX|MCL1|BCL2A1
REGULATION OF VESICLE DOCKING%GOBP%GO:0106020	0.251233497799707	0.5495546106275179	-0.8709197176885749	-1.1661664422513502	1883	1	RALB
REGULATION OF EXOCYST LOCALIZATION%GOBP%GO:0060178	0.251233497799707	0.5495546106275179	-0.8709197176885749	-1.1661664422513502	1883	1	RALB
REGULATION OF EXOCYST ASSEMBLY%GOBP%GO:0001928	0.251233497799707	0.5495546106275179	-0.8709197176885749	-1.1661664422513502	1883	1	RALB
G PROTEIN-COUPLED SEROTONIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0098664	0.250966795572743	0.549261411587181	-0.87097485663873	-1.16624027361838	1881	1	HTR1B
SEROTONIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007210	0.250966795572743	0.549261411587181	-0.87097485663873	-1.16624027361838	1881	1	HTR1B
ADENYLATE CYCLASE-INHIBITING SEROTONIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007198	0.250966795572743	0.549261411587181	-0.87097485663873	-1.16624027361838	1881	1	HTR1B
SEROTONIN RECEPTORS%REACTOME DATABASE ID RELEASE 66%390666	0.250966795572743	0.549261411587181	-0.87097485663873	-1.16624027361838	1881	1	HTR1B
POSITIVE REGULATION OF SREBP SIGNALING PATHWAY%GOBP%GO:2000640	0.25030004000533396	0.548164369548841	-0.8712505513895021	-1.1666094304535302	1876	1	ZBTB7B
INTERLEUKIN-17 SECRETION%GOBP%GO:0072615	0.25030004000533396	0.548164369548841	-0.8712505513895021	-1.1666094304535302	1876	1	ZBTB7B
NEGATIVE REGULATION OF NK T CELL PROLIFERATION%GOBP%GO:0051141	0.25030004000533396	0.548164369548841	-0.8712505513895021	-1.1666094304535302	1876	1	ZBTB7B
NEGATIVE REGULATION OF ANOIKIS%GOBP%GO:2000811	0.275667022411953	0.575194854247745	-0.348088586679917	-1.16680463941327	2582	14	CAV1|ITGA5|NOTCH1|MCL1|PDK4
PLATELET-DERIVED GROWTH FACTOR RECEPTOR-ALPHA SIGNALING PATHWAY%GOBP%GO:0035790	0.24949993332444298	0.547208104328712	-0.871471107190119	-1.1669047559216499	1870	1	PDGFRA
POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491	0.26991240578529196	0.569429216842067	-0.29690353771786304	-1.1669641591161202	2649	23	FMR1|TENM1|CDC42|MIEN1|TGFB3|FAM65B|CCR7|CCL21
NEURAL CREST CELL MIGRATION%GOBP%GO:0001755	0.266941899103816	0.5669177726414849	-0.283678273814243	-1.16703978089739	2650	27	SEMA3A|SEMA5A|SEMA6B|SOX10|SEMA3B|SEMA4A|SEMA3E|TBX1|SEMA3D|SEMA7A
TRANSCRIPTIONAL REGULATION BY SMALL RNAS%REACTOME DATABASE ID RELEASE 66%5578749	0.24781418352026802	0.544664989154501	-0.21816013630716802	-1.16724565032628	2805	77	HIST1H2BE|NUP214|HIST1H2BN|HIST3H2BB|TNRC6A|HIST1H2AC|NUP107|HIST2H2BE|HIST1H4H|NUP188|POM121|HIST2H3A|NUP210|NUP50|NUP85|POLR2A|HIST1H3D|HIST1H2BC|HIST1H2BJ|HIST2H2AC|HIST2H3C|HIST1H3H|HIST1H2AE|HIST1H4I|HIST2H2AA3|HIST1H2BG|HIST1H4J|POLR2J|HIST4H4|HIST1H4E|HIST1H2BF|POLR2L|HIST1H2AD|HIST2H2AA4|HIST1H2BK|H3F3B|H2AFJ
POSITIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034764	0.228417417670345	0.521392949619123	-0.203513130304709	-1.1673317302483701	2711	108	CREBL2|SORBS1|NR4A3|FGF19|INS|ACTN4|F2RL3|FLNA|GLRX|CAPN3|CRACR2A|ATP1B2|CEMIP|IRS1|APLNR|CXCL11|STAC3|FXYD1|TMSB4X|CXCL10|CXCL9|CTSS|IGF1|C3|P2RY6
DISEASES OF SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 66%5663202	0.178101330980219	0.45651387437910707	-0.17302476975723002	-1.16733790328816	2421	318	MAML1|NR4A1|NCOR2|PPP2R5B|CUL1|POLR2A|BRAF|TNKS2|PSMA3|HBEGF|EGFR|PIK3R3|TCF7L2|KSR2|STAT5B|PDGFB|MIB2|TLN1|DLL1|ITGA2B|FKBP1A|PRR5|FGFR2|ERBB2|NEURL1B|STAT3|POLR2J|HDAC10|FGF19|PSME1|JAG2|FGF10|PDGFRA|POLR2L|QKI|PSMB10|CREBBP|CSK|IQGAP1|FZD4|ARRB2|FZD8|MAML2|NOTCH1|SYVN1|HDAC1|JAK2|FGFR1OP2|HES1|MAP3K11|STAT1|KDM7A|PIK3CD|RAP1B|IRS1|RASA3|ARAF|RAP1A|PPP2R5A|AGTRAP|KAT2B|MYC|FOXO1|PSME2|SMAD3|RHOG|PIK3AP1|STAT5A|CD86|TGFB1|CD19|PSMB8|TGFBR2|FGF7|TRAT1|PSMB9|VAV1|RASAL3|RAC2|APBB1IP|LCK
NEGATIVE REGULATION OF THYMOCYTE APOPTOTIC PROCESS%GOBP%GO:0070244	0.275505174963036	0.5751756421087479	-0.6079833552043089	-1.16742234044493	2235	3	JAK3
REGULATION OF PRODUCTION OF MIRNAS INVOLVED IN GENE SILENCING BY MIRNA%GOBP%GO:1903798	0.272323844571923	0.5720009299225279	-0.357912746597789	-1.1675453259317001	2515	13	NCOR2|EGFR|DDX5|ZC3H12A|TGFB1
NEGATIVE REGULATION OF MONOCYTE CHEMOTACTIC PROTEIN-1 PRODUCTION%GOBP%GO:0071638	0.275258748151799	0.5751756421087479	-0.608121536779337	-1.167687670501	2233	3	APOD
POSITIVE REGULATION OF DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:1900426	0.26250474863872403	0.561952028362076	-0.7067338187821971	-1.16787519102571	2072	2	CYBA
NEGATIVE REGULATION OF BEHAVIOR%GOBP%GO:0048521	0.28255114320096303	0.5817683516213721	-0.5476122073899529	-1.1681377009156202	2347	4	INS|GHRL
REGULATION OF PROTEIN ADP-RIBOSYLATION%GOBP%GO:0010835	0.27906446092413	0.578108201360813	-0.446185580579821	-1.16856305119108	2445	7	PNKP|TINF2|KAT2B|WARS
PI3K AKT SIGNALING%REACTOME%R-HSA-1257604.8	0.196306796414068	0.48213508162737295	-0.181256808042138	-1.16859820954372	2561	221	PSMC2|MKRN1|PSMD13|FGFR4|CHUK|NRG1|PSMC6|AKT2|MTOR|NRG4|MTA1|PSMC3|TNRC6C|PSMC5|CBX2|MOV10|PDGFRB|FGF9|PSMD3|SNAI2|MYD88|RPTOR|RPS6KB2|HDAC7|PSMD12|BAD|OTUD3|USP7|NR4A1|SALL4|PPP2R5B|NEDD4|CBX8|TNKS2|PSMA3|HBEGF|EGFR|PIK3R3|WWP2|PDGFB|EZH2|PTEN|PRR5|ERBB2|AGO4|EGR1|FGF19|PHC3|PSME1|INS|PPARG|JUN|FGF10|PDGFRA|PSMB10|HDAC1|SNAI1|PIK3CD|MTA2|PML|IRS1|IER3|PPP2R5A|PIP4K2A|FOXO1|PSME2|REST|RHOG|PIK3AP1|IRAK4|CD86|CBX4|CD19|PSMB8|FGF7|TRAT1|PSMB9|VAV1|RAC2|IL33|LCK
PID_EPHB_FWD_PATHWAY%MSIGDB_C2%PID_EPHB_FWD_PATHWAY	0.256402877697842	0.556525302431711	-0.256806900522531	-1.1686513259942	2672	39	DNM1|TF|HRAS|EFNB2|EFNB1|CDC42|KALRN|GRIA1|ROCK1|NCK1|ITSN1|RAP1B|EPHB4|EPHB3|RAP1A|RRAS|PXN
PRE-NOTCH PROCESSING IN THE ENDOPLASMIC RETICULUM%REACTOME%R-HSA-1912399.2	0.281060252218589	0.579606236290246	-0.47356157595261106	-1.16865851485832	2406	6	NOTCH3|NOTCH1|NOTCH2
PKB-MEDIATED EVENTS%REACTOME%R-HSA-109703.4	0.26149170571103	0.5607544408963421	-0.707251171767301	-1.16873011504413	2064	2	AKT2|PDE3B
PDE3B SIGNALLING%REACTOME DATABASE ID RELEASE 66%165160	0.26149170571103	0.5607544408963421	-0.707251171767301	-1.16873011504413	2064	2	AKT2|PDE3B
POSITIVE REGULATION OF WOUND HEALING, SPREADING OF EPIDERMAL CELLS%GOBP%GO:1903691	0.260858553881221	0.560730311533553	-0.7073614557485519	-1.1689123589416899	2059	2	MTOR|RREB1
BIOCARTA_MEF2D_PATHWAY%MSIGDB_C2%BIOCARTA_MEF2D_PATHWAY	0.267605633802817	0.56781766834189	-0.328028891989962	-1.16911006696372	2545	17	CABIN1|PRKCB|HDAC1|NFATC2|NFATC1
REGULATION OF NERVE GROWTH FACTOR PRODUCTION%GOBP%GO:0032903	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA ACTIVATION%GOBP%GO:1901390	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
VIRAL PROTEIN PROCESSING%GOBP%GO:0019082	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
NEGATIVE REGULATION OF NEUROTROPHIN PRODUCTION%GOBP%GO:0032900	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
SYNTHESIS AND PROCESSING OF ENV AND VPU%REACTOME DATABASE ID RELEASE 66%171286	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
DIBASIC PROTEIN PROCESSING%GOBP%GO:0090472	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA1 ACTIVATION%GOBP%GO:1901394	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
NEGATIVE REGULATION OF NERVE GROWTH FACTOR PRODUCTION%GOBP%GO:0032904	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
REGULATION OF TRANSFORMING GROWTH FACTOR BETA1 ACTIVATION%GOBP%GO:1901392	0.246566208827844	0.542940080650232	-0.8732355535950601	-1.1692673596666399	1848	1	FURIN
POSITIVE REGULATION OF CAP-DEPENDENT TRANSLATIONAL INITIATION%GOBP%GO:1903676	0.24629950660087999	0.542940080650232	-0.8733458314953679	-1.1694150224007	1846	1	NCK1
REGULATION OF CAP-DEPENDENT TRANSLATIONAL INITIATION%GOBP%GO:1903674	0.24629950660087999	0.542940080650232	-0.8733458314953679	-1.1694150224007	1846	1	NCK1
NEGATIVE REGULATION OF DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:1900425	0.259718880587565	0.560417508978588	-0.70818858560794	-1.1702791881733798	2050	2	MAPKBP1|SIRT2
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL%GOBP%GO:0003044	0.26718573916606897	0.567290131580676	-0.306220168633355	-1.17051053525722	2607	21	ACE|ADRB2|ECE1|SLC2A5|PCSK5|SOD2|NDST2|NOS3|EDN1|SERPINF2|CTSZ
POSITIVE REGULATION OF PRO-T CELL DIFFERENTIATION%GOBP%GO:2000176	0.24376583544472602	0.54006769241473	-0.8741729157476841	-1.17052249290616	1827	1	ZBTB1
REGULATION OF PRO-T CELL DIFFERENTIATION%GOBP%GO:2000174	0.24376583544472602	0.54006769241473	-0.8741729157476841	-1.17052249290616	1827	1	ZBTB1
SKELETAL MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0060538	0.26531640467553397	0.565132473032993	-0.287258290654364	-1.17053270062749	2632	26	SKI|DLL1|CAV1|SVIL|CAV2|TAZ|CFLAR|MEF2C|SEPN1|VAMP5
GLUCOCORTICOID BIOSYNTHESIS%REACTOME%R-HSA-194002.2	0.27942238267148	0.578439259927798	-0.548787433757908	-1.1706446322969701	2321	4	POMC|CYP21A2|HSD11B1
SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 27-HYDROXYCHOLESTEROL%REACTOME DATABASE ID RELEASE 66%193807	0.27430136986301396	0.573791207060928	-0.39115956771303795	-1.17082855241227	2502	10	AKR1C3|CYP27A1|RXRA|PTGIS|HSD3B7|CYP7B1
SALVAGE PYRIMIDINE DEOXYRIBONUCLEOTIDES%PANTHER PATHWAY%P02774	0.271439132577624	0.5710370863056011	-0.609767300888328	-1.17084779284891	2202	3	TK1|CDA
MYOSIN FILAMENT ASSEMBLY%GOBP%GO:0031034	0.278958430639888	0.578108201360813	-0.47445871859922106	-1.17087248965324	2388	6	MYOM2|IGSF22|MYH11|TCAP
STRIATED MUSCLE MYOSIN THICK FILAMENT ASSEMBLY%GOBP%GO:0071688	0.278958430639888	0.578108201360813	-0.47445871859922106	-1.17087248965324	2388	6	MYOM2|IGSF22|MYH11|TCAP
MYOSIN FILAMENT ORGANIZATION%GOBP%GO:0031033	0.278958430639888	0.578108201360813	-0.47445871859922106	-1.17087248965324	2388	6	MYOM2|IGSF22|MYH11|TCAP
SKELETAL MUSCLE MYOSIN THICK FILAMENT ASSEMBLY%GOBP%GO:0030241	0.278958430639888	0.578108201360813	-0.47445871859922106	-1.17087248965324	2388	6	MYOM2|IGSF22|MYH11|TCAP
NEGATIVE REGULATION OF VITAMIN METABOLIC PROCESS%GOBP%GO:0046137	0.28197879858657204	0.580827224302516	-0.505801273041778	-1.17090010201845	2393	5	AKR1C3|SNAI2|SNAI1|NFKB1
OXYTOCIN SIGNALING%WIKIPATHWAYS_20181110%WP2889%HOMO SAPIENS	0.27845968712394703	0.578108201360813	-0.549039913591849	-1.17118320906493	2313	4	CD38
TOLERANCE INDUCTION TO SELF ANTIGEN%GOBP%GO:0002513	0.242965728763835	0.53887176028631	-0.8747243052492281	-1.17126080657647	1821	1	LYN
REGULATION OF MAST CELL PROLIFERATION%GOBP%GO:0070666	0.242965728763835	0.53887176028631	-0.8747243052492281	-1.17126080657647	1821	1	LYN
NEGATIVE REGULATION OF MAST CELL PROLIFERATION%GOBP%GO:0070667	0.242965728763835	0.53887176028631	-0.8747243052492281	-1.17126080657647	1821	1	LYN
POSITIVE REGULATION OF MAST CELL PROLIFERATION%GOBP%GO:0070668	0.242965728763835	0.53887176028631	-0.8747243052492281	-1.17126080657647	1821	1	LYN
ASTROCYTE DIFFERENTIATION%GOBP%GO:0048708	0.274082191780822	0.573537470196764	-0.39138494332021295	-1.1715031522883301	2500	10	CDK6|MAPT|DLL1|STAT3|TNF|LRP1
TFS REGULATE MIRNAS RELATED TO CARDIAC HYPERTROPHY%WIKIPATHWAYS_20181110%WP1559%HOMO SAPIENS	0.274500855675984	0.57406347655638	-0.447318327515919	-1.17152972307266	2405	7	STAT3|NFKB1|TGFB1
NEGATIVE REGULATION OF SEROTONIN SECRETION%GOBP%GO:0014063	0.270576638738295	0.570104289331412	-0.6101377411092679	-1.17155909552853	2195	3	HTR1B|LILRB1
REGULATION OF SEROTONIN SECRETION%GOBP%GO:0014062	0.270576638738295	0.570104289331412	-0.6101377411092679	-1.17155909552853	2195	3	HTR1B|LILRB1
RESPONSE TO ACIDIC PH%GOBP%GO:0010447	0.272979573712256	0.5723274743953239	-0.407166108031075	-1.17158537313764	2458	9	SLC9A1|LGMN|PKD2L1|CTSS
IRINOTECAN PATHWAY%WIKIPATHWAYS_20181110%WP229%HOMO SAPIENS	0.278024287716021	0.577711446532624	-0.47482478690473995	-1.17177587553586	2380	6	BCHE|CES2|NPC1|CYP3A5|CES1
ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987	0.262363455809335	0.561805170889371	-0.278046825252489	-1.17186227107175	2641	29	MMP14|INHBA|COL12A1|COL8A1|ITGA5|COL6A1|MMP9|SOX17|ITGA7|ITGB2|ITGA4
RECOGNITION OF APOPTOTIC CELL%GOBP%GO:0043654	0.270206998521439	0.569615338914658	-0.610343405618703	-1.17195400328529	2192	3	FCN1
TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN G2 CELL CYCLE ARREST%REACTOME%R-HSA-6804114.2	0.265397419891802	0.565159659358124	-0.322640396828361	-1.17200968555976	2550	18	CDK1|CDC25C|AURKA|RBL1|TFDP1|SFN|RBL2|GADD45A|EP300|E2F4|BAX|ZNF385A
NEGATIVE REGULATION OF NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, DEADENYLATION-DEPENDENT DECAY%GOBP%GO:1900152	0.241498866515535	0.537779041060076	-0.8753308337009259	-1.17207295161381	1810	1	TOB1
NEGATIVE REGULATION OF NUCLEAR-TRANSCRIBED MRNA POLY(A) TAIL SHORTENING%GOBP%GO:0060212	0.241498866515535	0.537779041060076	-0.8753308337009259	-1.17207295161381	1810	1	TOB1
POSITIVE REGULATION OF PROTEIN ACETYLATION%GOBP%GO:1901985	0.26157475670893504	0.5607544408963421	-0.270731987444017	-1.17223247621997	2660	32	ARNTL|RPS6KA4|LIF|RAPGEF3|MUC1|IL1B|FOXP3
HALLMARK_HEME_METABOLISM%MSIGDB_C2%HALLMARK_HEME_METABOLISM	0.202465208747515	0.48974786908391704	-0.188962974540006	-1.17227406295856	2545	170	ATG4A|BCAM|TNS1|BMP2K|MAP2K3|KHNYN|RBM38|ACP5|EPOR|RANBP10|TAL1|BLVRB|SEC14L1|BACH1|USP15|UCP2|NR3C1|SELENBP1|TMEM9B|CDR2|KDM7A|BTG2|MPP1|LMO2|LRP10|SLC10A3|NUDT4|KAT2B|KEL|CCND3|ACKR1|C3|GYPC|CLIC2|FAM46C|AQP3
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GOBP%GO:1902166	0.270330843116329	0.569803880978684	-0.349725479474404	-1.1722915590650902	2532	14	CD44|MUC1|ZNF385A|CD74
MUSCLE CELL APOPTOTIC PROCESS%GOBP%GO:0010657	0.25680638217044505	0.5568237045369101	-0.709440718967984	-1.1723483342198602	2027	2	DMPK
NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING SIGNALING PATHWAY%GOBP%GO:0070423	0.26502342635974696	0.5650483932468859	-0.298304911008849	-1.17247218511235	2601	23	CYLD|NOD1|CASP8|TNFAIP3
REGULATION OF TRANSLATIONAL INITIATION BY EIF2 ALPHA DEPHOSPHORYLATION%GOBP%GO:0036496	0.255666708876789	0.555291326650295	-0.70978770333609	-1.17292172468798	2018	2	PPP1CA|PPP1R15A
TERMINAL PATHWAY OF COMPLEMENT%REACTOME DATABASE ID RELEASE 66%166665	0.268974864465254	0.56868284570523	-0.610885793218182	-1.1729954716008202	2182	3	C7
ANIMAL ORGAN FORMATION%GOBP%GO:0048645	0.272645437155396	0.572004784435338	-0.42598358295808003	-1.17313913855229	2422	8	BMP4|PAX8|FGFR2|FGF10|SOX17|MEF2C
RHO GTPASES ACTIVATE WASPS AND WAVES%REACTOME DATABASE ID RELEASE 66%5663213	0.256809338521401	0.5568237045369101	-0.264951458130035	-1.17322105257892	2639	35	ARPC1B|WIPF1|BTK|NCKAP1L|WAS
GLIOGENESIS%GOBP%GO:0042063	0.24223997095661604	0.5382078164334679	-0.229474567574067	-1.17336130957047	2668	63	GPC1|SKI|PLP1|DLL1|PTEN|SOX10|STAT3|FGF10|ERBB3|CCL3|HES1|TNF|ADGRG1|ANXA1|TLR2|NRROS|LRP1|CCL2|LEF1
GAMMA-CARBOXYLATION, TRANSPORT, AND AMINO-TERMINAL CLEAVAGE OF PROTEINS%REACTOME%R-HSA-159854.3	0.273245864232744	0.5725958190001861	-0.44803182635562105	-1.17339838135619	2394	7	FURIN|GAS6|F10
REGULATION OF SHORT-TERM SYNAPTIC POTENTIATION%GOBP%GO:1905512	0.23976530204027202	0.535731722781296	-0.876433612704014	-1.17354957895443	1797	1	PRRT2
NEGATIVE REGULATION OF SHORT-TERM SYNAPTIC POTENTIATION%GOBP%GO:1905513	0.23976530204027202	0.535731722781296	-0.876433612704014	-1.17354957895443	1797	1	PRRT2
SEQUESTERING OF BMP IN EXTRACELLULAR MATRIX%GOBP%GO:0035582	0.25503355704698	0.55457073769105	-0.710213067213445	-1.17362463702402	2013	2	FBN1
PHOSPHATIDYLINOSITOL METABOLIC PROCESS%GOBP%GO:0046488	0.215350407642263	0.5047294227233959	-0.198820014877835	-1.17370232972096	2614	127	PITPNM1|PIK3CD|PLA2G2A|PLA2G4A|PLA2G16|PLEKHA4|PLA2G4C|SOCS3|TTC7A|PIP4K2A|PLA2G2D|PLBD1|FAM126A|CSF1R|CISH|PLCG2|INPP5D|PLEK|SOCS1|SLA2
METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.3	0.261033049673461	0.560753188463219	-0.27623297686321197	-1.1737482727846498	2637	30	PLB1|APOC2|GPIHBP1|GPC1|GPC3|HSPG2|VKORC1|APOE|SDC3|SDC4|LRP10|LRP1
CORNIFICATION%GOBP%GO:0070268	0.263597474027297	0.563151421997105	-0.29863846493686896	-1.17378320175474	2587	23	TGM1|KRT8|ST14|CAPN1|FURIN|KRT10|KRT19|CSTA
SUPEROXIDE RADICALS DEGRADATION%HUMANCYC%DETOX1-PWY	0.27617328519855605	0.576033473069683	-0.5502689127819039	-1.17380484581612	2294	4	CAT|SOD2|SOD3
MECHANORECEPTOR DIFFERENTIATION%GOBP%GO:0042490	0.27134246575342497	0.5709914326991701	-0.39216861360142896	-1.17384885367636	2475	10	SLC4A7|MYO7A|ADGRV1|DFNB31|STRC|JAG2|PDZD7
CELLULAR RESPONSE TO STEROID HORMONE STIMULUS%GOBP%GO:0071383	0.23788276465441802	0.5329513616669129	-0.21629148922170496	-1.17386918902448	2718	82	MED14|CALCOCO1|AKR1C3|DDX17|BMP4|UBE2L3|EGLN2|AQP1|KDM3A|NCOA4|SAFB|KLF9|MED1|MED13|RNF4|MED24|BRCA1|NEDD4|WBP2|ARID1A|PIAS1|ADTRP|ABHD2|CALR|PPAP2A|NCOA3|NR3C1|FAM107A|DDX5|FHL2|ANXA1|REST|YAP1|TFPI|ZFP36L1|ZFP36L2
RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0006979	0.18853405155829198	0.47150595407080503	-0.18273716544758897	-1.1740461137478402	2449	215	STK26|SESN2|RHOB|CAT|HIF1A|SOD2|RGS14|DHRS2|DPEP1|MGST1|NAPRT|NOS3|FOS|CDK2|STX4|ADAM9|MMP9|JUN|PDGFRA|GPX8|TRPM2|ARNTL|PLK3|NET1|RBPMS|MAPK13|HP|HYAL1|APOE|PLA2R1|APOD|ANXA1|SIRPA|ALDH3B1|GPX3|FOXO1|IL6|SOD3|PDLIM1|SEPP1|ZC3H12A|PRR5L|CYBB|CYBA|MICB|NCF1|PXN|CCR7|TNFAIP3|CCL19
PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM TUBULAR NETWORK%GOBP%GO:1903420	0.23896519535938102	0.534725388507865	-0.876985002205558	-1.17428789262473	1791	1	GBF1
PI METABOLISM%REACTOME DATABASE ID RELEASE 66%1483255	0.24041193181818202	0.5364405824361239	-0.22149344777498897	-1.17437992187825	2707	74	PIK3R3|PITPNB|MTMR1|MTMR10|SYNJ2|PTEN|TMEM55B|PNPLA7|PIK3C2B|MTM1|GDPD5|PIK3CD|PIK3R6|PLEKHA4|TNFAIP8L3|PIP4K2A|TNFAIP8L2|INPP5D|TNFAIP8|PIK3R5
REGULATION OF MEMBRANE REPOLARIZATION DURING ATRIAL CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:1905000	0.23816508867849	0.533415846303121	-0.877205558006176	-1.1745832180928601	1785	1	FLNA
NEGATIVE REGULATION OF GLUCOCORTICOID RECEPTOR SIGNALING PATHWAY%GOBP%GO:2000323	0.27545539467538505	0.5751756421087479	-0.475968713856791	-1.1745988663374198	2358	6	CRY2|PER1|ARNTL
EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0140115	0.269502797424258	0.569145094126899	-0.342312395977555	-1.17464084827552	2552	15	KCNA3|FXYD2|ATP1B2|SLC40A1|KCNE4
NEGATIVE REGULATION OF CHROMATIN BINDING%GOBP%GO:0035562	0.267373090192213	0.567542392549761	-0.611889268776883	-1.17492230031297	2169	3	ZNF304|WAPAL|BTAF1
NEGATIVE REGULATION OF INTESTINAL ABSORPTION%GOBP%GO:1904479	0.236964928657154	0.5316862462391451	-0.8778672254080279	-1.17546919449723	1776	1	HAMP
REGULATION OF IRON ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034759	0.236964928657154	0.5316862462391451	-0.8778672254080279	-1.17546919449723	1776	1	HAMP
REGULATION OF INTESTINAL ABSORPTION%GOBP%GO:1904478	0.236964928657154	0.5316862462391451	-0.8778672254080279	-1.17546919449723	1776	1	HAMP
NEGATIVE REGULATION OF IRON ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034760	0.236964928657154	0.5316862462391451	-0.8778672254080279	-1.17546919449723	1776	1	HAMP
NEGATIVE REGULATION OF IRON ION TRANSPORT%GOBP%GO:0034757	0.236964928657154	0.5316862462391451	-0.8778672254080279	-1.17546919449723	1776	1	HAMP
THIOSULFATE DISPROPORTIONATION III (RHODANESE)%HUMANCYC%PWY-5350	0.236964928657154	0.5316862462391451	-0.877922364358183	-1.17554302586426	1776	1	TST
CALCINEURIN ACTIVATES NFAT%REACTOME%R-HSA-2025928.1	0.27084505457409697	0.570327927124354	-0.426873987495974	-1.1755912715788601	2406	8	NFATC2|NFATC1
GLUTATHIONE-MEDIATED DETOXIFICATION I%HUMANCYC%PWY-4061	0.262560437250368	0.561952028362076	-0.329855823393925	-1.17562133456295	2497	17	MGST1|GSTM5|ANPEP|MGST2|GGT1|GSTK1
NEGATIVE REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050687	0.262796504369538	0.5621169540259979	-0.323710096405312	-1.17589543042354	2525	18	RIOK3|ITCH|GPATCH3|NPLOC4|IFIT1|SEC14L1|DHX58|MICB
CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 66%1793185	0.249406852045174	0.5470764075126	-0.252133155718219	-1.17608415011218	2627	43	HEXB|CHST15|GPC1|BGN|GPC3|HSPG2|CSGALNACT1|CHPF2|XYLT2|CHST11|HYAL1|DSE|SDC3|SDC4|DCN
WNT SIGNALING PATHWAY%GOBP%GO:0016055	0.215678141849855	0.505283025488109	-0.20102707799962602	-1.17608687302666	2599	121	ARHGEF19|PLCB3|DAAM1|MST1R|CUL1|CDC42|CAMK2A|PRICKLE2|TCF7L2|DDX3X|SFRP2|CAV1|PTEN|SMURF2|AGO4|VPS29|MERTK|PFN1|RARG|FRAT1|SMURF1|FZD4|ARRB2|AXL|WLS|FZD8|TCF7L1|NR4A2|SFRP4|PPAP2B|CDH3|PLCB2|CELSR1|PLCG2|LEF1|NFATC1|TCF7
ENGULFMENT OF TARGET BY AUTOPHAGOSOME%GOBP%GO:0061736	0.23656487531670897	0.531508736958353	-0.878363475959418	-1.1761336768005	1773	1	SMURF1
SUBSTRATE LOCALIZATION TO AUTOPHAGOSOME%GOBP%GO:0061753	0.23656487531670897	0.531508736958353	-0.878363475959418	-1.1761336768005	1773	1	SMURF1
